id,name,status,temperature,stockThreshold,openTime,closeTime,installedDate,lastCheckupDate,nextCheckupDate,lowStockItems,outStockItems,position,city,country
917,Machine 917,active,5,100,06:00,21:59,2023-08-07T09:05:03.721Z,2024-01-20T07:57:53.716Z,2024-02-23T18:12:49.379Z,2,2,"13.434809514560284,100.38969131839974",Bangkok,Thailand
918,Machine 918,inactive,5,100,03:00,21:59,2024-01-20T20:35:06.791Z,2024-01-21T02:03:23.958Z,2024-02-29T16:13:14.666Z,15,5,"6.957985741990841,92.18651524536722",Bangkok,Thailand
919,Machine 919,active,5,100,00:00,23:59,2024-01-06T20:18:56.960Z,2024-01-13T18:40:42.134Z,2024-02-18T17:38:34.117Z,15,3,"14.378091749665254,97.31608167400589",Bangkok,Thailand
920,Machine 920,active,5,100,01:00,19:59,2023-06-12T00:40:45.789Z,2023-07-18T05:17:05.520Z,2024-03-01T13:24:52.225Z,2,0,"17.44291209011071,103.86584829852166",Bangkok,Thailand
921,Machine 921,active,5,100,01:00,19:59,2023-11-23T12:05:39.264Z,2024-01-30T09:08:22.749Z,2024-03-01T20:14:23.423Z,20,1,"17.65670916876272,94.23382825464046",Bangkok,Thailand
922,Machine 922,inactive,5,100,04:00,19:59,2023-11-26T01:34:44.094Z,2023-12-09T01:02:46.842Z,2024-02-28T03:36:41.583Z,1,1,"26.427764867472433,103.64438269768266",Bangkok,Thailand
923,Machine 923,active,5,100,03:00,21:59,2023-10-03T00:55:03.583Z,2024-01-29T16:53:14.244Z,2024-02-25T12:26:57.836Z,6,3,"15.675221291018989,93.04468320332523",Bangkok,Thailand
924,Machine 924,inactive,5,100,06:00,23:59,2023-09-14T14:35:01.190Z,2023-10-11T18:15:18.223Z,2024-02-20T12:20:59.624Z,2,4,"9.990958932452585,110.17340096995883",Bangkok,Thailand
925,Machine 925,inactive,5,100,01:00,22:59,2023-06-19T23:25:50.294Z,2024-01-03T16:36:54.210Z,2024-02-26T18:20:25.530Z,13,2,"14.961013707124177,98.15548107631707",Bangkok,Thailand
926,Machine 926,active,5,100,06:00,18:59,2023-06-04T04:08:13.716Z,2023-08-10T23:46:18.237Z,2024-02-27T19:08:33.055Z,16,3,"11.135244560095144,103.25431196884051",Bangkok,Thailand
927,Machine 927,active,5,100,01:00,23:59,2023-09-05T08:05:00.789Z,2023-12-26T12:33:29.435Z,2024-02-13T16:16:46.869Z,7,3,"18.94292555408896,107.40501986753645",Bangkok,Thailand
928,Machine 928,active,5,100,01:00,21:59,2023-08-04T11:55:47.174Z,2023-10-08T19:34:00.743Z,2024-02-27T23:30:15.235Z,3,2,"7.103042191284886,101.4954944754013",Bangkok,Thailand
929,Machine 929,inactive,5,100,03:00,19:59,2023-07-25T19:42:21.385Z,2024-01-19T04:51:26.690Z,2024-02-20T02:48:14.100Z,16,0,"24.948992645204815,102.0357735980532",Bangkok,Thailand
930,Machine 930,inactive,5,100,05:00,19:59,2023-11-24T18:38:48.699Z,2023-12-10T01:04:26.995Z,2024-02-22T19:16:31.535Z,10,1,"3.3101504861224154,95.99077503376964",Bangkok,Thailand
931,Machine 931,active,5,100,06:00,22:59,2023-06-24T18:46:01.262Z,2023-09-25T03:47:31.647Z,2024-03-01T16:22:53.295Z,3,0,"16.968414503723626,105.22601425864195",Bangkok,Thailand
932,Machine 932,inactive,5,100,01:00,23:59,2023-10-10T22:25:06.443Z,2023-12-08T21:36:42.791Z,2024-03-01T15:43:50.078Z,14,1,"13.942448462759694,97.72446008044426",Bangkok,Thailand
933,Machine 933,active,5,100,02:00,23:59,2023-07-03T16:23:34.260Z,2024-01-27T17:32:56.822Z,2024-03-02T07:41:05.699Z,1,2,"12.26127403602106,101.47109171941122",Bangkok,Thailand
934,Machine 934,inactive,5,100,05:00,21:59,2023-09-08T09:27:57.861Z,2023-10-01T16:17:52.176Z,2024-02-16T23:15:22.452Z,13,0,"11.73055349775382,102.61891262326992",Bangkok,Thailand
935,Machine 935,active,5,100,00:00,21:59,2023-12-27T07:49:32.023Z,2024-01-01T20:08:09.309Z,2024-03-04T16:12:19.926Z,2,1,"13.348275871313056,93.03791643632997",Bangkok,Thailand
936,Machine 936,active,5,100,06:00,21:59,2023-11-19T06:42:20.868Z,2023-12-05T09:21:39.866Z,2024-02-29T20:44:28.067Z,9,5,"11.328301880527173,109.85522956139789",Bangkok,Thailand
937,Machine 937,active,5,100,03:00,23:59,2023-11-25T07:21:19.894Z,2023-12-03T00:56:01.621Z,2024-02-21T19:37:30.957Z,15,3,"14.155252415188052,100.07816237339398",Bangkok,Thailand
938,Machine 938,inactive,5,100,00:00,22:59,2023-12-11T06:01:47.318Z,2024-01-25T13:14:41.755Z,2024-03-03T20:29:07.611Z,11,0,"13.48370880953818,100.51785119181409",Bangkok,Thailand
939,Machine 939,inactive,5,100,06:00,20:59,2023-12-30T23:18:03.577Z,2024-01-30T07:06:07.422Z,2024-02-21T10:38:55.797Z,15,4,"7.055993177892443,97.78118974170195",Bangkok,Thailand
940,Machine 940,active,5,100,02:00,20:59,2023-12-14T13:42:40.649Z,2023-12-20T01:19:28.596Z,2024-03-01T10:41:33.438Z,5,5,"16.26959586817174,92.67507880746598",Bangkok,Thailand
941,Machine 941,inactive,5,100,05:00,18:59,2023-12-19T13:00:32.865Z,2024-01-06T23:21:40.132Z,2024-02-21T11:15:13.823Z,12,2,"14.368650723624729,90.50298779409547",Bangkok,Thailand
942,Machine 942,inactive,5,100,05:00,19:59,2023-10-31T08:42:24.610Z,2024-01-20T05:10:38.840Z,2024-02-29T20:56:34.556Z,5,1,"14.38289823184242,100.32906836611505",Bangkok,Thailand
943,Machine 943,active,5,100,06:00,23:59,2023-07-22T01:11:12.420Z,2023-10-04T09:04:14.685Z,2024-03-01T11:30:21.941Z,9,1,"9.32641962635648,107.52139633287891",Bangkok,Thailand
944,Machine 944,active,5,100,05:00,22:59,2023-09-10T01:05:27.057Z,2023-12-10T13:24:29.062Z,2024-02-15T22:10:58.571Z,14,1,"25.399290905550142,105.20189137821694",Bangkok,Thailand
945,Machine 945,inactive,5,100,01:00,20:59,2023-07-29T09:41:00.504Z,2024-01-04T08:22:53.379Z,2024-02-18T10:03:57.255Z,8,2,"9.858232305634422,101.20161584987466",Bangkok,Thailand
946,Machine 946,inactive,5,100,01:00,19:59,2023-06-19T07:50:47.906Z,2023-06-20T15:17:11.001Z,2024-02-20T13:59:49.512Z,9,0,"14.883191865043885,110.27046029924372",Bangkok,Thailand
947,Machine 947,active,5,100,05:00,21:59,2023-09-03T23:38:44.048Z,2023-09-30T00:48:13.221Z,2024-02-16T00:09:46.353Z,5,3,"4.855177341979946,100.34668512140695",Bangkok,Thailand
948,Machine 948,inactive,5,100,04:00,20:59,2023-09-12T09:26:49.350Z,2023-10-13T06:34:03.321Z,2024-02-24T10:38:35.241Z,1,0,"19.750632550849392,100.02251347637457",Bangkok,Thailand
949,Machine 949,active,5,100,01:00,18:59,2023-11-22T03:40:52.603Z,2023-12-14T07:25:29.661Z,2024-03-01T03:14:53.247Z,7,1,"22.398524148136435,103.79423006558886",Bangkok,Thailand
950,Machine 950,inactive,5,100,05:00,23:59,2024-01-09T07:46:49.098Z,2024-01-26T06:46:09.752Z,2024-02-15T02:41:13.785Z,18,4,"11.416472448169795,93.80604613161927",Bangkok,Thailand
951,Machine 951,inactive,5,100,05:00,19:59,2023-12-04T04:54:28.381Z,2023-12-14T13:55:36.513Z,2024-02-15T03:20:52.838Z,7,5,"15.184222535645786,98.45817364593063",Bangkok,Thailand
952,Machine 952,inactive,5,100,02:00,22:59,2023-10-03T16:32:46.276Z,2023-10-31T23:53:18.118Z,2024-02-14T16:42:45.686Z,5,2,"13.804424164046315,96.25729096544399",Bangkok,Thailand
953,Machine 953,active,5,100,01:00,19:59,2023-06-19T02:26:39.906Z,2023-07-27T14:09:25.548Z,2024-03-01T07:04:05.444Z,13,0,"18.63057959399047,97.9430734246364",Bangkok,Thailand
954,Machine 954,active,5,100,04:00,23:59,2024-01-02T09:38:16.669Z,2024-01-12T03:15:45.027Z,2024-02-28T08:30:13.542Z,14,4,"1.8049336649467165,105.77373435181164",Bangkok,Thailand
955,Machine 955,inactive,5,100,04:00,18:59,2023-10-11T18:33:15.309Z,2023-12-21T14:56:25.702Z,2024-03-02T17:55:33.558Z,4,2,"21.377515505149272,92.31771356431477",Bangkok,Thailand
956,Machine 956,active,5,100,05:00,18:59,2023-07-23T02:51:38.098Z,2023-10-18T07:02:28.100Z,2024-03-04T11:34:21.570Z,5,4,"12.361622054620934,90.94999811045273",Bangkok,Thailand
957,Machine 957,active,5,100,01:00,18:59,2023-06-17T18:34:03.485Z,2023-07-30T03:37:35.062Z,2024-02-16T15:43:20.590Z,18,2,"11.418540916606919,103.3430323474056",Bangkok,Thailand
958,Machine 958,active,5,100,05:00,22:59,2023-07-06T08:29:02.182Z,2023-07-07T14:45:12.349Z,2024-02-15T19:39:30.678Z,9,2,"16.240139670966418,95.81622655662807",Bangkok,Thailand
959,Machine 959,inactive,5,100,04:00,19:59,2023-11-18T17:45:59.174Z,2023-12-16T05:19:45.711Z,2024-02-18T04:10:53.942Z,15,5,"15.452711689586051,110.02515261934536",Bangkok,Thailand
960,Machine 960,active,5,100,05:00,19:59,2023-07-12T01:38:20.790Z,2023-09-27T07:35:26.512Z,2024-02-23T08:09:53.714Z,10,3,"23.38177538392123,103.67295778396635",Bangkok,Thailand
961,Machine 961,active,5,100,04:00,19:59,2023-11-11T12:12:05.111Z,2023-12-04T06:53:29.036Z,2024-03-04T22:30:25.746Z,19,0,"18.689213070777644,104.56427253033553",Bangkok,Thailand
962,Machine 962,inactive,5,100,00:00,18:59,2023-07-02T04:20:56.599Z,2023-07-13T02:53:53.907Z,2024-02-18T11:47:45.470Z,0,2,"20.38589490809421,95.39089460905677",Bangkok,Thailand
963,Machine 963,inactive,5,100,06:00,23:59,2023-12-31T01:08:43.340Z,2024-01-09T13:51:02.349Z,2024-02-25T15:03:43.802Z,10,2,"25.490807551809134,98.77029906765176",Bangkok,Thailand
964,Machine 964,inactive,5,100,04:00,22:59,2023-06-05T11:12:00.057Z,2023-06-20T06:15:42.002Z,2024-02-28T23:23:50.538Z,8,0,"5.910433391725978,93.19985112303641",Bangkok,Thailand
965,Machine 965,inactive,5,100,04:00,22:59,2023-06-13T12:57:32.641Z,2023-12-24T22:21:00.836Z,2024-02-16T15:47:19.966Z,13,5,"15.404568170193128,99.27868277447328",Bangkok,Thailand
966,Machine 966,inactive,5,100,02:00,19:59,2023-07-04T10:05:22.403Z,2023-11-03T01:41:09.514Z,2024-02-28T02:28:13.319Z,12,0,"2.127214547416095,98.83864694362387",Bangkok,Thailand
967,Machine 967,inactive,5,100,01:00,19:59,2023-08-16T21:38:18.873Z,2023-12-26T01:19:29.072Z,2024-02-24T00:12:58.705Z,11,4,"10.404188299844694,102.96237559512497",Bangkok,Thailand
968,Machine 968,inactive,5,100,04:00,21:59,2023-12-08T22:56:57.123Z,2023-12-20T13:57:28.053Z,2024-02-15T02:14:05.379Z,4,0,"3.623414988447454,109.13336382597674",Bangkok,Thailand
969,Machine 969,active,5,100,03:00,20:59,2023-12-30T15:09:10.700Z,2024-01-08T20:26:09.349Z,2024-02-16T22:09:40.268Z,8,3,"2.2647504493409336,101.75359722687097",Bangkok,Thailand
970,Machine 970,active,5,100,05:00,21:59,2023-09-05T10:16:13.307Z,2023-10-09T01:42:16.187Z,2024-02-23T01:52:57.637Z,18,0,"14.555550556643738,92.28649368528966",Bangkok,Thailand
971,Machine 971,active,5,100,06:00,23:59,2023-08-28T15:53:35.488Z,2023-10-24T01:32:50.156Z,2024-02-27T19:12:21.423Z,13,4,"11.765984234098866,94.43907191808262",Bangkok,Thailand
972,Machine 972,active,5,100,02:00,18:59,2023-07-01T17:00:27.020Z,2023-09-20T04:36:29.939Z,2024-02-22T02:59:39.094Z,1,1,"12.455688958654584,91.7595106538106",Bangkok,Thailand
973,Machine 973,active,5,100,06:00,22:59,2023-06-17T16:26:33.834Z,2023-09-19T01:39:46.488Z,2024-02-15T08:51:20.118Z,0,0,"13.769278979576036,100.66901131684301",Bangkok,Thailand
974,Machine 974,active,5,100,01:00,22:59,2023-09-26T15:59:13.461Z,2024-01-08T23:14:15.298Z,2024-02-13T13:32:40.884Z,17,1,"11.553685751204588,97.99310217288473",Bangkok,Thailand
975,Machine 975,active,5,100,04:00,23:59,2023-08-05T10:51:15.468Z,2023-09-12T13:30:09.832Z,2024-02-18T22:15:58.390Z,16,4,"14.156480770458632,91.25462271225217",Bangkok,Thailand
976,Machine 976,active,5,100,04:00,19:59,2023-09-02T06:47:43.002Z,2023-09-07T01:46:37.588Z,2024-02-18T20:42:35.391Z,14,2,"2.4613935521400396,97.6715668999584",Bangkok,Thailand
977,Machine 977,inactive,5,100,03:00,18:59,2023-09-26T10:18:33.484Z,2023-11-25T19:26:06.231Z,2024-02-21T15:56:53.804Z,7,5,"14.091572150858978,102.08818528905431",Bangkok,Thailand
978,Machine 978,active,5,100,04:00,21:59,2023-07-25T19:28:28.569Z,2023-09-18T11:07:23.398Z,2024-02-15T07:49:07.630Z,16,1,"20.3167343730684,98.36743547047467",Bangkok,Thailand
979,Machine 979,active,5,100,01:00,21:59,2023-10-01T03:54:52.943Z,2024-01-07T14:20:02.316Z,2024-02-25T04:10:15.890Z,11,1,"1.328432845369223,105.55868284642065",Bangkok,Thailand
980,Machine 980,inactive,5,100,03:00,18:59,2023-07-10T22:52:50.353Z,2024-01-04T19:54:25.149Z,2024-02-23T23:17:50.305Z,19,0,"16.05019014508558,99.76837848835964",Bangkok,Thailand
981,Machine 981,inactive,5,100,03:00,19:59,2023-08-01T01:23:14.605Z,2024-01-25T13:02:16.063Z,2024-03-02T19:17:43.037Z,1,3,"21.23592085325372,109.30399166419659",Bangkok,Thailand
982,Machine 982,inactive,5,100,02:00,22:59,2023-09-05T15:32:21.964Z,2024-01-22T05:24:25.324Z,2024-02-17T07:53:31.972Z,10,3,"15.302758298953986,106.3864648026589",Bangkok,Thailand
983,Machine 983,inactive,5,100,03:00,22:59,2023-08-07T06:10:30.066Z,2023-11-30T14:16:01.677Z,2024-02-25T15:30:19.998Z,18,2,"26.2381496849815,97.69100128545676",Bangkok,Thailand
984,Machine 984,inactive,5,100,04:00,21:59,2023-08-29T17:31:24.959Z,2023-10-06T18:03:36.174Z,2024-03-02T09:13:49.301Z,14,2,"23.78219436125106,94.39147132248513",Bangkok,Thailand
985,Machine 985,active,5,100,00:00,18:59,2023-07-09T20:20:24.806Z,2023-10-13T01:01:31.702Z,2024-02-15T11:41:19.854Z,13,4,"9.34298322227333,111.47920142452335",Bangkok,Thailand
986,Machine 986,active,5,100,01:00,22:59,2023-10-09T04:10:08.526Z,2023-11-08T01:06:01.922Z,2024-03-02T04:42:25.089Z,9,0,"22.156708964930687,99.3681049075791",Bangkok,Thailand
987,Machine 987,active,5,100,06:00,18:59,2023-06-18T02:58:52.158Z,2023-06-23T17:20:30.378Z,2024-02-17T05:05:33.130Z,19,5,"12.871277616014833,107.34796683975264",Bangkok,Thailand
988,Machine 988,inactive,5,100,00:00,19:59,2023-09-28T01:08:08.060Z,2023-12-03T21:57:04.090Z,2024-02-16T14:02:42.000Z,6,1,"12.349279350741032,101.27130208743426",Bangkok,Thailand
989,Machine 989,inactive,5,100,03:00,23:59,2023-08-23T00:46:32.577Z,2023-12-17T00:05:35.094Z,2024-03-03T17:00:39.585Z,3,5,"5.287563307999433,106.88016979708573",Bangkok,Thailand
990,Machine 990,active,5,100,04:00,20:59,2023-06-26T16:31:03.078Z,2023-11-16T02:09:10.937Z,2024-02-26T17:58:18.634Z,4,0,"7.060103404330228,106.99141671011637",Bangkok,Thailand
991,Machine 991,inactive,5,100,02:00,20:59,2023-06-17T19:52:43.581Z,2023-09-25T01:33:23.467Z,2024-02-15T21:54:10.661Z,1,5,"8.223804959331618,101.40827574274522",Bangkok,Thailand
992,Machine 992,inactive,5,100,06:00,21:59,2023-10-13T19:54:59.937Z,2023-12-18T20:00:17.767Z,2024-02-22T03:38:54.329Z,3,0,"16.217360490504436,107.64619998068531",Bangkok,Thailand
993,Machine 993,active,5,100,01:00,18:59,2023-06-07T20:18:59.048Z,2023-07-14T07:14:01.487Z,2024-02-20T02:08:12.252Z,13,0,"14.759186633974046,108.56826868383848",Bangkok,Thailand
994,Machine 994,active,5,100,02:00,18:59,2023-08-22T16:53:37.685Z,2023-12-23T08:14:24.938Z,2024-03-02T11:42:10.468Z,7,4,"19.231380706156614,108.39611998588612",Bangkok,Thailand
995,Machine 995,active,5,100,03:00,18:59,2023-09-26T02:04:36.790Z,2023-12-10T20:55:14.954Z,2024-02-25T19:40:24.190Z,8,5,"6.680648692326194,97.28503428424017",Bangkok,Thailand
996,Machine 996,active,5,100,02:00,21:59,2023-07-15T04:49:32.478Z,2023-09-12T09:11:37.403Z,2024-02-17T18:40:08.174Z,5,3,"22.58936625581204,101.44086151576346",Bangkok,Thailand
997,Machine 997,active,5,100,02:00,19:59,2023-12-19T04:15:33.181Z,2024-01-08T13:30:13.077Z,2024-03-04T21:34:23.430Z,19,5,"19.679266515950864,90.40991089055524",Bangkok,Thailand
998,Machine 998,active,5,100,02:00,19:59,2023-08-02T11:11:05.426Z,2023-11-10T08:38:43.256Z,2024-02-14T02:50:33.802Z,14,0,"14.998907582909176,105.91189909670356",Bangkok,Thailand
999,Machine 999,inactive,5,100,01:00,20:59,2023-07-13T13:02:01.385Z,2023-11-30T23:20:00.997Z,2024-03-03T11:02:35.926Z,3,1,"14.628653041838232,100.20970963776313",Bangkok,Thailand
1000,Machine 1000,active,5,100,04:00,22:59,2023-09-04T22:29:18.793Z,2023-12-13T05:27:56.406Z,2024-03-03T23:06:46.511Z,19,3,"14.750595159942332,101.36049243651632",Bangkok,Thailand
